ISO,inv_sce,nNodes,ny,ensid,in_sample_year_list,num_rep_days,RPS,line limit rate,CRM reserve,run time(s),greenfield_vRE,greenfield_thermal,greenfield_line,greenfield_storage,VRE_expansion_allowed,thermal_expansion_allowed,line_expansion_allowed,storage_expansion_allowed,total system cost,vRE_est_cost,vRE_FOM_cost,solar-UPV_total_cap,solar-UPV_new_cap,solar-UPV_FOM_cost,solar-UPV_gen,solar-UPV_est_cost,wind-onshore_total_cap,wind-onshore_new_cap,wind-onshore_FOM_cost,wind-onshore_gen,wind-onshore_est_cost,thermal_est_cost,thermal_FOM_cost,thermal_VOM_cost,CCGT_total_cap,CCGT_new_cap,CCGT_FOM_cost,CCGT_gen,CCGT_est_cost,gas fuel cost,Line_total_cap,Line_new_cap,Line_num,Line_FOM_cost,Line_est_cost,Line_flow,storage_total_cap,storage_new_cap,storage_FOM_cost,storage_est_cost,shed load,shedding cost,total generation,storage_charge,storage_discharge,total demand
ISONE,historic,64,2,8,"[np.int64(2001), np.int64(2018)]",730,1,100,0,3785.956535,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53904568844,11040978796,2562325134,65860.34165,65860.34165,1580648200,150078326.9,7248193526,30677.40419,30677.40419,981676934,145112237,3792785270,0,0,0,0,0,0,0,0,0,91994.77789,91994.77789,159,0,385118849.6,824937743.7,48466.75695,48466.75695,2334886016,9742310629,17733.29996,1773329996,295190563.8,345062831,292117381.6,242262847.8
ISONE,historic,64,2,32,"[np.int64(2009), np.int64(2014)]",730,1,100,0,3617.089528,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54887923639,13144672006,3058448122,76645.31871,76645.31871,1839487649,132886238.1,8435123308,38092.51478,38092.51478,1218960473,162285431.6,4709548698,0,0,0,0,0,0,0,0,0,75489.66805,75489.66805,159,0,309874225.3,791958943.9,43866.84738,43866.84738,2113285372,8817682064,0.000597032,59.7032125,295171669.7,360241773.6,304911702.5,239841598.6
ISONE,historic,64,2,38,"[np.int64(2017), np.int64(2018)]",730,1,100,0,3320.486144,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54139935404,11141015222,2592949147,64805.30343,64805.30343,1555327282,142377133.5,7132082358,32425.68326,32425.68326,1037621864,155785112.5,4008932864,0,0,0,0,0,0,0,0,0,97647.61141,97647.61141,159,0,419503437.6,873582295.8,49658.27003,49658.27003,2392287159,9981816865,10847.91744,1084791744,298162246,360416678.8,305115127.6,242871542.7
ISONE,historic,64,2,28,"[np.int64(2002), np.int64(2016)]",730,1,100,0,3055.179772,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,51894985658,11349410273,2713918507,49859.68681,49859.68681,1196632483,99460176.27,5487257583,47415.18823,47415.18823,1517286023,201225496.2,5862152690,0,0,0,0,0,0,0,0,0,85747.28125,85747.28125,159,0,331603084.9,838780703.9,46361.3519,46361.3519,2233458128,9319102820,0.000330207,33.02069516,300685672.5,393801243.5,333270712,240155141.1
ISONE,historic,64,2,18,"[np.int64(2012), np.int64(2009)]",730,1,100,0,3698.915608,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56712956329,14084080416,3296580219,77762.95345,77762.95345,1866310883,121729919.6,8558123473,44695.91675,44695.91675,1430269336,174641342.2,5525956943,0,0,0,0,0,0,0,0,0,88272.12868,88272.12868,159,0,356498509.6,834863739.1,42616.17725,42616.17725,2053034339,8566284661,0.000407825,40.7824858,296371261.7,373691180.4,316319804.5,238999885.8
ISONE,historic,64,2,9,"[np.int64(2006), np.int64(2012)]",730,1,100,0,3604.555143,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54008190849,12447617092,2932813405,64430.75876,64430.75876,1546338210,119106222.1,7090862222,43327.34985,43327.34985,1386475195,176903824.7,5356754870,0,0,0,0,0,0,0,0,0,98728.41978,98728.41978,159,0,377139164.4,862711854,45133.20814,45133.20814,2174292302,9072233445,0.00032057,32.05696272,296010046.8,374695802.6,317107411.2,238421655.4
ISONE,historic,64,2,41,"[np.int64(2004), np.int64(2018)]",730,1,100,0,2608.013398,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56226438985,11607419386,2713785785,64778.89565,64778.89565,1554693496,140848278.2,7129176077,36221.63405,36221.63405,1159092290,160458384.9,4478243310,0,0,0,0,0,0,0,0,0,101949.7676,101949.7676,159,0,455480553.6,918295565.6,53520.57727,53520.57727,2578353810,10758179867,0.001817219,181.7219275,301306663.1,383676271.4,324803167.6,242433559.3
ISONE,historic,64,2,39,"[np.int64(2004), np.int64(2014)]",730,1,100,0,2988.18849,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53895559008,11695468069,2750399712,61696.50343,61696.50343,1480716082,125326947.7,6789946508,39677.61341,39677.61341,1269683629,172477357.7,4905521561,0,0,0,0,0,0,0,0,0,96172.82229,96172.82229,159,0,442072721.1,934771921.1,48397.09921,48397.09921,2331530255,9728308716,0.000639319,63.93187893,297804305.3,374610807.6,317088072.2,240281569.9
ISONE,historic,64,2,33,"[np.int64(2009), np.int64(2016)]",730,1,100,0,3658.520072,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56020199564,13636766564,3223334885,68279.82605,68279.82605,1638715825,103921851.6,7514467443,49519.34563,49519.34563,1584619060,196425197.9,6122299121,0,0,0,0,0,0,0,0,0,79777.36595,79777.36595,159,0,331175462.5,817001440.5,43416.80152,43416.80152,2091604413,8727218272,0.003692925,369.2924642,300347049.5,392801085,332419786.4,239965750.9
ISONE,historic,64,2,29,"[np.int64(2002), np.int64(2018)]",730,1,100,0,4274.586604,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53970609888,10768139657,2490894654,66041.43917,66041.43917,1584994540,155578336.7,7268124031,28309.37856,28309.37856,905900114,143047974.5,3500015625,0,0,0,0,0,0,0,0,0,91919.49446,91919.49446,159,0,387044150.6,828519651.9,52816.73105,52816.73105,2544446018,10616699624,3561.616801,356161680.1,298626311.2,367887148.6,311440253.8,242182978.1
ISONE,historic,64,2,24,"[np.int64(2002), np.int64(2009)]",730,1,100,0,3477.378621,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56327887230,12672965606,2986138168,65545.94827,65545.94827,1573102758,117251413.9,7213593280,44157.35655,44157.35655,1413035409,184285555.7,5459372326,0,0,0,0,0,0,0,0,0,71126.39415,71126.39415,159,0,300493289.6,786177614.1,48977.01963,48977.01963,2359467921,9844878613,0.000355211,35.52106479,301536969.6,408035123.9,345393935,238895780.7
ISONE,historic,64,2,40,"[np.int64(2004), np.int64(2016)]",730,1,100,0,2955.337375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55210012450,12957544112,3049295537,67886.94579,67886.94579,1629286699,116402183.1,7471229403,44375.27618,44375.27618,1420008838,181441165.2,5486314709,0,0,0,0,0,0,0,0,0,98093.1469,98093.1469,159,0,434338159.9,893905079.8,44801.33676,44801.33676,2158304398,9005523925,0.001876147,187.6146503,297843348.3,373735932.3,316298306.2,240405722.2
ISONE,historic,64,2,10,"[np.int64(2006), np.int64(2002)]",730,1,100,0,4679.064878,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,47621497387,8838762271,2100644518,41710.1492,41710.1492,1001043581,110328828.6,4590368435,34362.52927,34362.52927,1099600937,178694369,4248393836,0,0,0,0,0,0,0,0,0,108228.9297,108228.9297,159,0,444541310.8,935967313.3,49869.74553,49869.74553,2402474991,10024325589,0.000288022,28.80216952,289023197.6,330544925.7,279839278.3,238317550.2
ISONE,historic,64,2,19,"[np.int64(2012), np.int64(2017)]",730,1,100,0,4940.746102,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53478950130,12994033268,3076759312,63869.24139,63869.24139,1532861793,107882220.8,7029064994,48246.79746,48246.79746,1543897519,189889534.5,5964968274,0,0,0,0,0,0,0,0,0,102595.3099,102595.3099,159,0,390562295,896136551.6,41246.91907,41246.91907,1987070326,8291049853,0.000222722,22.27217806,297771755.2,376636255.6,318742340.9,239877840.5
ISONE,historic,64,2,30,"[np.int64(2009), np.int64(2017)]",730,1,100,0,3397.506068,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55009726035,13023522439,3058895948,69553.96926,69553.96926,1669295262,115924372.1,7654691991,43425.02145,43425.02145,1389600686,181424035.3,5368830448,0,0,0,0,0,0,0,0,0,80545.94323,80545.94323,159,0,319860187.2,814724899.5,44555.56003,44555.56003,2146464105,8956120305,0.000668966,66.89662553,297348407.4,375859562,318095500,239584345.3
ISONE,historic,64,2,43,"[np.int64(2014), np.int64(2018)]",730,1,100,0,2582.260053,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53933865999,11104036522,2580193439,65515.36127,65515.36127,1572368671,143669979.4,7210227059,31494.52401,31494.52401,1007824768,152837415.9,3893809463,0,0,0,0,0,0,0,0,0,93629.57718,93629.57718,159,0,391686050.3,840034137.7,48111.4921,48111.4921,2317771132,9670898785,18046.94143,1804694143,296507395.2,348009626.5,294612980.3,243128796
ISONE,historic,64,2,34,"[np.int64(2009), np.int64(2018)]",730,1,100,0,3771.573777,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56897446762,12497249835,2931769413,67527.82167,67527.82167,1620667720,133532981.3,7431706359,40971.92791,40971.92791,1311101693,170331128.3,5065543476,0,0,0,0,0,0,0,0,0,85455.3853,85455.3853,159,0,353670337.8,829804995.7,50829.80751,50829.80751,2448725977,10217307803,0.00028964,28.96401663,303864109.6,403092356.8,341221835.2,241993588
ISONE,rcp85hotter,64,2,12,"[2047, 2051]",730,1,100,0,3927.976388,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,52467946468,11096002657,2615548330,57168.80034,57168.80034,1372051208,125041712.5,6291654707,38859.28505,38859.28505,1243497122,178207928.3,4804347950,0,0,0,0,0,0,0,0,0,94841.58612,94841.58612,159,0,397114537,891165913.1,48659.83044,48659.83044,2344187332,9781120362,0.000334791,33.47914881,303249640.8,354333017.7,299981798.5,248898421.6
ISONE,rcp85hotter,64,2,1,"[2046, 2048]",730,1,100,0,4834.902085,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,57666561369,13212800821,3059301171,80386.80842,80386.80842,1929283402,154387937.4,8846889187,35313.05527,35313.05527,1130017769,149922833.2,4365911634,0,0,0,0,0,0,0,0,0,88314.59256,88314.59256,159,0,338432083.6,828137560.8,49050.86055,49050.86055,2363025207,9859721387,0.000314129,31.41290858,304310770.5,383120899.5,324296309,245486180
ISONE,historic,64,2,44,"[np.int64(2016), np.int64(2018)]",730,1,100,0,2943.130352,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55122406687,11416528990,2671175556,63263.2984,63263.2984,1518319162,137816912.4,6962378549,36026.76231,36026.76231,1152856394,167202828.6,4454150441,0,0,0,0,0,0,0,0,0,99060.37708,99060.37708,159,0,399977139.1,892564433.9,52465.08897,52465.08897,2527505661,10546015993,8.48E-05,8.478369619,305019741,402475684,340708891.4,243252948.4
ISONE,historic,64,2,20,"[np.int64(2012), np.int64(2004)]",730,1,100,0,5225.63506,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56661205030,13322720858,3128742135,71247.29982,71247.29982,1709935196,123400526.9,7841049779,44337.71684,44337.71684,1418806939,177728951.4,5481671080,0,0,0,0,0,0,0,0,0,98692.01888,98692.01888,159,0,439724642.3,936906389.3,45907.28758,45907.28758,2211583579,9227831277,0.000457784,45.77839974,301129478.3,401807278.6,340117657.3,239439857.1
ISONE,rcp85hotter,64,2,13,"[2047, 2052]",730,1,100,0,4096.476859,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54099918460,11224990602,2613453523,65079.72013,65079.72013,1561913283,149253693.1,7162283012,32860.63248,32860.63248,1051540240,158874777.6,4062707590,0,0,0,0,0,0,0,0,0,89033.79403,89033.79403,159,0,354006104.7,801283988.6,51598.21284,51598.21284,2485743904,10371765082,0.00030915,30.91495997,308128470.7,390834628.4,330807571.5,248101413.8
ISONE,rcp85hotter,64,2,2,"[2046, 2049]",730,1,100,0,4663.130887,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55226688373,11944058798,2790878845,67017.12834,67017.12834,1608411080,138674776.8,7375502520,36952.11765,36952.11765,1182467765,162295775.3,4568556278,0,0,0,0,0,0,0,0,0,106136.5854,106136.5854,159,0,394027163.5,921797634.1,50100.81381,50100.81381,2413606705,10070772661,0.000294194,29.41936806,300970552.1,368997788.1,312363113,244335877
ISONE,rcp85hotter,64,2,24,"[2049, 2050]",730,1,100,0,4076.403625,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55576635155,12191782522,2852093380,67664.43447,67664.43447,1623946427,136631967.6,7446741143,38379.59228,38379.59228,1228146953,167612554.7,4745041378,0,0,0,0,0,0,0,0,0,105958.2482,105958.2482,159,0,389974388.4,915849871.4,49579.46616,49579.46616,2388490782,9965976487,0.000366417,36.64167876,304244522.3,371665119.6,314562344.8,247141747.5
ISONE,rcp85hotter,64,2,14,"[2047, 2053]",730,1,100,0,4255.624077,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54125985155,11532890928,2699160320,63738.86168,63738.86168,1529732680,138942819.9,7014716187,36544.61375,36544.61375,1169427640,167414059.2,4518174741,0,0,0,0,0,0,0,0,0,95603.88351,95603.88351,159,0,438217063.4,843042806.7,49732.99448,49732.99448,2395887009,9996837239,0.000341652,34.16522419,306356879.2,372626792,315455690.8,249185778
ISONE,rcp85hotter,64,2,37,"[2051, 2054]",730,1,100,0,3521.712549,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,49458567077,11121248248,2648476937,51283.76339,51283.76339,1230810321,104252218.3,5643982896,44302.08174,44302.08174,1417666616,197411259.5,5477265352,0,0,0,0,0,0,0,0,0,97537.68397,97537.68397,159,0,373379654.8,878418208.7,42483.18246,42483.18246,2046627315,8539551355,0.000569719,56.97188673,301663477.8,343063641.7,290365589.7,248965425.8
ISONE,rcp85hotter,64,2,3,"[2046, 2050]",730,1,100,0,4615.436854,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,52140598488,11027850309,2580693539,61007.17614,61007.17614,1464172227,132272983.7,6714083287,34891.29099,34891.29099,1116521312,168826243,4313767022,0,0,0,0,0,0,0,0,0,97622.2818,97622.2818,159,0,427498906,863926825,48294.43461,48294.43461,2326584387,9707672087,0.000303331,30.33305902,301099226.6,351998596.9,297931680,247032309.7
ISONE,rcp85hotter,64,2,25,"[2049, 2051]",730,1,100,0,3844.238822,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55220459510,12160837016,2851434543,66025.47822,66025.47822,1584611477,135974783.1,7266367466,39588.2208,39588.2208,1266823065,167528775.6,4894469551,0,0,0,0,0,0,0,0,0,109064.5911,109064.5911,159,0,401045427.1,947966522.9,48947.18728,48947.18728,2358030747,9838882007,0.00028745,28.74497644,303503558.7,368711655.5,312126829.4,246918732.6
ISONE,historic,64,2,0,"[np.int64(2001), np.int64(2006)]",730,1,100,0,3799.552068,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,48371207316,9948512892,2361683675,47550.68422,47550.68422,1141216421,109262081,5233142631,38139.60167,38139.60167,1220467253,179086191.4,4715370261,0,0,0,0,0,0,0,0,0,107552.8622,107552.8622,159,0,432748059.8,931936409.4,45920.30666,45920.30666,2212210773,9230448245,0.000263331,26.33310947,288348272.4,325490644.5,275539792,238397419.9
ISONE,rcp85hotter,64,2,15,"[2047, 2054]",730,1,100,0,3956.404735,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,51923142813,10787216080,2537035810,56854.43592,56854.43592,1364506462,130497344.2,6257057647,36641.54214,36641.54214,1172529348,172784869.5,4530158433,0,0,0,0,0,0,0,0,0,100673.2985,100673.2985,159,0,436766348,932314269.1,48961.7965,48961.7965,2358734546,9841818608,0.000274963,27.49627502,303282213.6,357044907.6,302234391,248471697
ISONE,rcp85hotter,64,2,38,"[2051, 2055]",730,1,100,0,3593.865834,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,49985507217,11300227233,2712912242,47245.71319,47245.71319,1133897117,100683729.2,5199579351,49344.22267,49344.22267,1579015125,202377618.3,6100647882,0,0,0,0,0,0,0,0,0,89787.71384,89787.71384,159,0,371761248.1,818690180,42570.16277,42570.16277,2050817591,8557035281,0.000237428,23.74284859,303061347.5,342886567.4,290207226,250382006.1
ISONE,rcp85hotter,64,2,4,"[2046, 2051]",730,1,100,0,4507.096334,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,50416637824,10715710288,2560033792,47600.09954,47600.09954,1142402389,100135782.2,5238580984,44300.98133,44300.98133,1417631403,201044596.1,5477129304,0,0,0,0,0,0,0,0,0,106647.8147,106647.8147,159,0,435489370.1,921738769,46138.72428,46138.72428,2222733042,9274352407,0.000264063,26.40628396,301180378.3,354297975.6,299926892.1,246809294.8
ISONE,rcp85hotter,64,2,0,"[2046, 2047]",730,1,100,0,3570.214796,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,52266107254,10788957074,2525621312,59499.95017,59499.95017,1427998804,135952496.3,6548207052,34300.70337,34300.70337,1097622508,164329370.5,4240750022,0,0,0,0,0,0,0,0,0,112457.246,112457.246,159,0,472688898.6,992693928.7,49544.62886,49544.62886,2386812496,9958973836,0.000236068,23.6067787,300281866.8,351759716,297793415.2,246315566
ISONE,rcp85hotter,64,2,26,"[2049, 2052]",730,1,100,0,4602.862911,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,56088035330,12206780152,2856432594,67562.44644,67562.44644,1621498715,142515137,7435516954,38591.68373,38591.68373,1234933879,162237551.6,4771263198,0,0,0,0,0,0,0,0,0,104304.6126,104304.6126,159,0,379559343.8,861070838,50569.8072,50569.8072,2436200462,10165045099,0.000289424,28.94239043,304752688.6,381563272.3,322932308.6,246121724.8
ISONE,rcp85hotter,64,2,16,"[2047, 2055]",730,1,100,0,3995.197031,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,52177755252,10859009686,2547558438,58651.43453,58651.43453,1407634429,136316468.7,6454824519,35622.62529,35622.62529,1139924009,164396276.2,4404185167,0,0,0,0,0,0,0,0,0,99427.57809,99427.57809,159,0,443865622.9,909282399.5,49113.85496,49113.85496,2366059963,9872383904,0.000245352,24.53523046,300712744.9,331272781.4,280448313.8,249888277.3
ISONE,rcp85hotter,64,2,39,"[2052, 2053]",730,1,100,0,3989.788657,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54458183213,11364963994,2633384605,68713.58746,68713.58746,1649126099,160537099.5,7562204619,30758.07832,30758.07832,984258506.2,144545568.4,3802759375,0,0,0,0,0,0,0,0,0,92500.34716,92500.34716,159,0,380081900.4,812895317.9,51570.73173,51570.73173,2484420001,10366241100,0.000120322,12.03217354,305082667.9,366320135.5,310119966.7,248882499
ISONE,rcp85hotter,64,2,5,"[2046, 2052]",730,1,100,0,3446.30872,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54065876484,11316456399,2627565423,67211.70941,67211.70941,1613081026,150697951.5,7396916943,31702.6374,31702.6374,1014484397,153435259.3,3919539456,0,0,0,0,0,0,0,0,0,97957.15726,97957.15726,159,0,372613788.7,838142219.6,51031.54043,51031.54043,2458444460,10257858169,4.76E-05,4.758039626,304133210.8,378424813.3,320303889.5,246012287
ISONE,rcp85hotter,64,2,27,"[2049, 2053]",730,1,100,0,3790.048518,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55983789399,12547446538,2944587134,67566.74346,67566.74346,1621601843,136250430.5,7435989857,41343.29033,41343.29033,1322985291,170158463.4,5111456680,0,0,0,0,0,0,0,0,0,98298.25727,98298.25727,159,0,364406080.9,865635484.9,48700.55211,48700.55211,2346149098,9789305831,0.000352919,35.29186793,306408893.9,385754627.9,326551823,247206089
ISONE,rcp85hotter,64,2,40,"[2052, 2054]",730,1,100,0,3736.663879,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53871600504,11390070345,2662510261,63668.44305,63668.44305,1528042633,144031968.9,7006966334,35452.11336,35452.11336,1134467627,159243413.2,4383104010,0,0,0,0,0,0,0,0,0,91832.81995,91832.81995,159,0,355580298.3,807151798.9,49511.05998,49511.05998,2385195314,9952226148,3804.357711,380435771.1,303275382.1,358903820.5,303793052,248168418
ISONE,rcp85hotter,64,2,17,"[2048, 2049]",730,1,100,0,3844.655932,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,58192352411,13506414289,3147830065,77592.22961,77592.22961,1862213511,142122921.5,8539334632,40175.51731,40175.51731,1285616554,164223183.1,4967079657,0,0,0,0,0,0,0,0,0,85342.52418,85342.52418,159,0,323292068.6,799033855.7,48633.0712,48633.0712,2342898205,9775741482,0.001930784,193.0784158,306346104.5,395682112.9,334931626.1,245595617.8
ISONE,rcp85hotter,64,2,6,"[2046, 2053]",730,1,100,0,3417.690072,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,54069824828,11697451923,2737252041,64742.4711,64742.4711,1553819306,137645664.4,7125167410,36982.27295,36982.27295,1183432734,166604555.1,4572284514,0,0,0,0,0,0,0,0,0,104441.9646,104441.9646,159,0,412634232.7,893411637.6,48909.71095,48909.71095,2356225325,9831348883,0.000182843,18.28428787,304250219.5,372485212.9,315331644.6,247096651.2
ISONE,rcp85hotter,64,2,18,"[2048, 2050]",730,1,100,0,3160.033369,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,57740288402,13310853297,3101433612,76651.29195,76651.29195,1839631007,140821711.4,8435780687,39431.3314,39431.3314,1261802605,169209048.6,4875072610,0,0,0,0,0,0,0,0,0,86057.97325,86057.97325,159,0,317842478.8,836253728,48718.85122,48718.85122,2347030658,9792984139,0.000351444,35.14436614,310030760,401822812.9,340084103.4,248292050.5
ISONE,rcp85hotter,64,2,41,"[2052, 2055]",730,1,100,0,3303.686183,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,53847117637,11143679424,2587404655,66195.28533,66195.28533,1588686848,154595159.8,7285055415,31209.93146,31209.93146,998717806.7,152971004,3858624008,0,0,0,0,0,0,0,0,0,92824.60753,92824.60753,159,0,374165603.3,806344925.9,51440.90069,51440.90069,2478165391,10340143741,0.000115493,11.54925909,307566163.8,377745816.7,319764651.2,249584998.3
ISONE,rcp85hotter,64,2,28,"[2049, 2054]",730,1,100,0,4625.61355,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55264217713,12191024342,2859242302,66026.7156,66026.7156,1584641174,133304319.8,7266503644,39831.28523,39831.28523,1274601127,167462989.8,4924520698,0,0,0,0,0,0,0,0,0,113190.5734,113190.5734,159,0,420329396.3,928162115.2,48805.12443,48805.12443,2351186869,9810325929,0.000355356,35.53559769,300767309.6,353435476.9,299160175.3,246492008
ISONE,rcp85hotter,64,2,7,"[2046, 2054]",730,1,100,0,4103.873313,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,50787327586,10948145343,2599616129,52188.341,52188.341,1252520184,108148253.3,5743535274,42096.74827,42096.74827,1347095944,189079987.5,5204610069,0,0,0,0,0,0,0,0,0,111508.6575,111508.6575,159,0,444116855.9,919852929.4,45756.27778,45756.27778,2204308682,9197476773,0.000225488,22.54878341,297228240.8,331130678.8,280285008.3,246382570.2
