loc_index,lon,lat,mask,FIPS,distance_miles
4,-103.015,34.618,1.0,48369,16.703090849079224
5,-102.751,34.631,1.0,48369,1.6971144065192525
6,-102.619,34.638,0.25974715,48369,5.925877647790123
1,-102.819,30.283,1.0,48371,42.17273020018971
2,-102.695,30.29,1.0,48371,43.01520963936548
3,-102.57,30.296,1.0,48371,45.16219063898798
4,-102.445,30.302,1.0,48371,48.375859840144294
5,-102.952,30.384,1.0,48371,35.26804564419557
6,-102.827,30.391,1.0,48371,34.721423662567766
7,-102.702,30.397,1.0,48371,35.82384117954559
8,-102.577,30.404,1.0,48371,38.310023664546414
0,-102.128,35.206,1.0,48375,16.77965727591976
1,-102.135,35.314,0.32630134,48375,18.91675715110558
2,-101.736,35.331,1.0,48375,10.619739039825507
3,-102.142,35.423,1.0,48375,23.396653729146774
4,-101.876,35.434,1.0,48375,16.434618941524455
5,-102.15,35.531,1.0,48375,29.138324423711822
6,-102.016,35.537,0.29910183,48375,25.560090579303143
7,-101.883,35.543,1.0,48375,23.93319188470043
0,-103.992,29.348,1.0,48377,26.835699943088738
1,-103.869,29.356,1.0,48377,33.05939766752722
2,-104.125,29.448,1.0,48377,16.41454458482397
4,-103.878,29.464,1.0,48377,30.097233169858782
7,-104.391,29.646,1.0,48377,6.102036424506599
8,-104.267,29.654,1.0,48377,8.755332000482046
9,-104.144,29.663,1.0,48377,15.080949845173313
10,-104.02,29.671,1.0,48377,22.135922513734045
0,-95.903,32.816,1.0,48379,8.909627420576863
1,-95.774,32.814,0.79700625,48379,4.329374981972267
1,-101.834,34.783,1.0,48381,15.135872074470415
3,-102.106,34.88,1.0,48381,13.089953163761612
5,-101.841,34.891,1.0,48381,8.19870618292064
6,-101.709,34.897,1.0,48381,13.570806287936707
9,-101.715,35.005,1.0,48381,11.61153907550415
10,-102.12,35.097,1.0,48381,13.5332505504542
7,-102.113,34.988,0.97883934,48381,11.007896338458739
8,-101.981,34.994,0.87740415,48381,3.522873440938181
0,-101.739,31.093,1.0,48383,18.30034121118181
1,-101.613,31.099,1.0,48383,11.504530147642306
3,-101.493,31.212,1.0,48383,2.649497810808195
7,-101.499,31.32,1.0,48383,9.08389203365607
8,-101.759,31.417,1.0,48383,23.7194474375904
11,-101.765,31.526,0.9770281,48383,29.363559506202915
6,-101.626,31.315,0.6788795,48383,13.18069898119034
4,-101.367,31.217,0.57500064,48383,5.3539772052468235
0,-99.917,29.644,1.0,48385,5.901816490062766
1,-99.793,29.647,1.0,48385,13.190592678950637
4,-99.672,29.758,1.0,48385,21.270815245493992
5,-99.924,29.859,1.0,48385,14.0816955398269
7,-99.928,29.967,1.0,48385,21.11301754179553
8,-99.804,29.971,1.0,48385,24.221558532071356
3,-99.92,29.752,0.93647647,48385,7.899996932533179
6,-99.676,29.866,0.63140404,48385,24.263333490885138
2,-94.852,33.452,1.0,48387,16.09744566100111
4,-95.107,33.674,1.0,48387,5.233935713036875
5,-95.235,33.784,1.0,48387,15.752505930223819
6,-95.105,33.782,1.0,48387,12.114748232794703
7,-94.974,33.78,1.0,48387,12.57558572233405
8,-95.233,33.893,1.0,48387,21.93710596760683
9,-95.102,33.891,0.95088106,48387,19.47646203593494
1,-94.983,33.454,0.9039601,48387,11.617942431574296
1,-103.621,30.887,1.0,48389,9.890984698568587
2,-103.495,30.895,1.0,48389,15.995722078619558
3,-103.756,30.987,1.0,48389,0.7530182642912792
5,-103.378,31.01,1.0,48389,21.78232635917422
6,-103.891,31.087,1.0,48389,11.251706259817581
7,-103.765,31.095,1.0,48389,7.749673279354804
8,-103.639,31.103,1.0,48389,10.288448068596578
9,-103.387,31.118,1.0,48389,23.088343037863325
0,-97.427,28.175,1.0,48391,13.001830724925442
3,-97.183,28.283,1.0,48391,5.853897494803146
4,-97.061,28.283,1.0,48391,13.151474472999233
6,-96.939,28.391,1.0,48391,21.263633923350525
7,-97.184,28.498,1.0,48391,14.247159628375865
8,-97.061,28.498,1.0,48391,18.495240553607147
2,-97.305,28.283,0.6784179,48391,2.4833201942542398
5,-97.061,28.391,0.45976496,48391,14.251633396083324
0,-100.953,35.688,1.0,48393,17.511090069330294
1,-100.819,35.692,0.26618862,48393,9.971735875865255
2,-100.685,35.696,1.0,48393,2.448543936449917
3,-100.551,35.701,1.0,48393,5.136011603429972
4,-100.825,35.801,1.0,48393,12.739588181459922
5,-100.691,35.805,1.0,48393,8.24922014822838
6,-100.557,35.809,1.0,48393,9.348462224221558
0,-96.56,30.762,1.0,48395,8.200128517690565
1,-96.685,30.871,1.0,48395,5.328336597862305
2,-96.433,30.87,1.0,48395,9.674008710822386
3,-96.558,30.978,0.7973105,48395,7.307461313567702
4,-96.306,30.977,0.20127654,48395,18.527370807535664
5,-96.684,31.087,1.0,48395,15.389190191534055
6,-96.432,31.086,0.3866061,48395,17.366674470591455
7,-96.305,31.085,1.0,48395,22.424198201144478
2,-99.861,31.591,1.0,48399,11.653902060857348
5,-99.865,31.7,1.0,48399,6.002329942562378
6,-100.123,31.801,1.0,48399,10.712357951120199
9,-99.741,31.811,1.0,48399,13.576586166631301
10,-100.127,31.909,1.0,48399,15.422699840353584
11,-99.872,31.916,1.0,48399,13.130577647475766
12,-100.004,32.021,1.0,48399,19.60739542717384
13,-99.876,32.025,1.0,48399,20.230890722074165
0,-94.893,31.934,1.0,48401,16.424598793953994
1,-94.766,31.931,0.8185197,48401,15.712225602963661
2,-94.51,31.926,0.12141701,48401,23.159976032125318
3,-94.891,32.042,1.0,48401,9.720607759485143
0,-97.426,27.96,0.39579993,48409,7.52334802567009
1,-97.304,27.961,1.0,48409,4.824620336924095
2,-97.67,28.066,0.7007624,48409,24.032243039147602
3,-97.426,28.068,1.0,48409,13.388971481371941
1,-98.955,30.962,1.0,48411,21.409620014475255
2,-98.829,30.964,1.0,48411,17.34933512814767
4,-99.084,31.068,1.0,48411,23.376074104720015
5,-98.958,31.07,1.0,48411,16.645797850610414
6,-98.831,31.072,1.0,48411,10.88534557898404
7,-98.705,31.074,1.0,48411,8.550914647628932
8,-98.579,31.076,1.0,48411,11.801927161755405
9,-99.087,31.176,1.0,48411,21.8223943610364
1,-100.207,30.716,1.0,48413,25.322498468340733
2,-100.84,30.804,1.0,48413,14.930903892581647
3,-100.715,30.808,1.0,48413,7.883013358773011
4,-100.589,30.812,1.0,48413,3.4644351572369763
5,-100.337,30.82,1.0,48413,15.772210348187471
6,-100.211,30.824,1.0,48413,23.143774586424577
7,-100.845,30.912,1.0,48413,15.084481762094118
9,-100.342,30.928,1.0,48413,15.873941933198672
0,-101.053,32.53,0.3957067,48415,15.084259009687301
1,-100.796,32.539,1.0,48415,13.773143941275986
2,-101.064,32.747,1.0,48415,9.17532089629822
3,-100.806,32.756,1.0,48415,6.818014761931442
4,-100.678,32.76,1.0,48415,13.980519253944932
5,-100.812,32.864,1.0,48415,11.893466784526817
6,-100.683,32.869,1.0,48415,17.09278004436664
7,-101.075,32.964,1.0,48415,19.71848801299572
0,-99.51,32.576,1.0,48417,16.267407089888867
2,-99.513,32.684,1.0,48417,13.005443125793688
4,-99.256,32.69,1.0,48417,3.452634842160227
5,-99.127,32.692,1.0,48417,10.123126406622193
6,-99.517,32.793,1.0,48417,13.659879199028442
8,-99.391,32.904,1.0,48417,13.386117752255617
9,-99.262,32.907,1.0,48417,12.544382347456654
3,-99.385,32.687,0.87589705,48417,5.894173151925949
0,-95.272,32.157,0.9096724,48423,11.300093124767052
1,-95.397,32.267,0.9876936,48423,6.386394376757479
2,-95.269,32.265,0.9787453,48423,4.275444564643473
3,-95.141,32.263,1.0,48423,10.395307214491726
4,-95.136,32.48,0.285999,48423,14.932922791323403
5,-95.007,32.478,0.6777706,48423,20.661257072721554
6,-95.52,32.594,0.17329639,48423,22.73030222530604
0,-97.833,32.276,1.0,48425,5.592423776299878
1,-98.61,26.342,1.0,48427,13.386163037902318
2,-99.089,26.44,1.0,48427,17.07647764971706
3,-98.97,26.443,1.0,48427,10.152966914401755
5,-98.612,26.449,1.0,48427,13.80959958688477
6,-98.492,26.45,1.0,48427,20.973865106310388
7,-98.972,26.549,1.0,48427,14.86789754934389
8,-98.853,26.552,1.0,48427,11.946771828104579
9,-98.733,26.554,1.0,48427,13.124431632906767
6,-98.611,32.701,1.0,48429,17.974297851464726
9,-98.616,32.918,0.9646151,48429,20.52395319832283
0,-98.995,32.586,0.79725564,48429,12.70126028212133
8,-98.874,32.914,0.6227563,48429,11.075437957552861
2,-98.738,32.59,0.5195117,48429,15.33722466811229
3,-98.609,32.592,0.4833144,48429,21.01266339571496
1,-98.867,32.588,0.47766227,48429,11.916900890714993
4,-98.869,32.697,0.39498127,48429,4.825724143992736
0,-101.263,31.655,1.0,48431,20.664890252044195
1,-101.136,31.659,1.0,48431,15.236064176487334
2,-101.009,31.664,1.0,48431,12.146844752653948
3,-100.882,31.669,1.0,48431,13.228785294055879
4,-101.142,31.768,1.0,48431,10.407719226608803
5,-101.015,31.772,1.0,48431,4.934474812212194
6,-100.887,31.777,1.0,48431,7.2315572744043415
8,-101.02,31.88,1.0,48431,3.44962342091863
1,-100.171,32.993,1.0,48433,10.641878172801656
2,-100.041,32.997,1.0,48433,14.5654465808337
5,-100.439,33.202,1.0,48433,13.090436131768088
6,-100.05,33.214,1.0,48433,11.35183787846543
7,-100.443,33.311,1.0,48433,17.23541768030177
9,-100.184,33.319,1.0,48433,12.531802553367507
10,-100.054,33.322,1.0,48433,15.965084554909318
0,-100.429,32.985,0.9613662,48433,15.954721024436578
1,-100.82,30.372,1.0,48435,17.313981476336725
2,-100.695,30.376,1.0,48435,13.775686170834149
3,-100.57,30.38,1.0,48435,13.82664368384277
4,-100.95,30.475,1.0,48435,19.498542997470846
5,-100.7,30.484,1.0,48435,6.8927204068855055
7,-100.449,30.492,1.0,48435,12.738080141682017
8,-100.198,30.5,1.0,48435,26.937243959606832
10,-100.83,30.588,1.0,48435,11.250682195222234
0,-101.676,34.354,1.0,48437,13.827161186743623
1,-101.946,34.451,1.0,48437,11.476626502301244
2,-101.682,34.462,1.0,48437,7.391612548237717
3,-101.551,34.468,1.0,48437,13.600243988943129
4,-101.821,34.566,1.0,48437,3.322778445112152
5,-101.96,34.668,1.0,48437,13.903620584445154
6,-101.696,34.68,1.0,48437,10.790376608738276
0,-97.451,32.603,1.0,48439,13.714219522202924
1,-97.452,32.929,1.0,48439,11.834241478831022
0,-100.008,32.129,0.8298383,48441,27.411853159287574
1,-99.88,32.133,0.82355106,48441,23.63950280214963
2,-100.14,32.234,0.022549093,48441,27.969292346391356
3,-99.756,32.244,1.0,48441,14.527384878263579
4,-100.016,32.346,0.98641104,48441,17.8617830675031
5,-99.888,32.35,0.8819832,48441,11.319509968137718
6,-99.635,32.464,1.0,48441,6.0775800303705045
0,-101.788,29.793,1.0,48443,44.60294236867717
1,-102.292,29.878,1.0,48443,20.033918693911872
2,-102.167,29.884,1.0,48443,23.37200410782461
3,-101.795,29.901,1.0,48443,40.56595913038329
4,-102.423,29.979,1.0,48443,11.868322197496546
7,-102.05,29.997,1.0,48443,23.91590738342506
9,-101.801,30.008,1.0,48443,37.66398592845709
10,-102.555,30.081,1.0,48443,10.035620401889878
0,-99.265,33.015,1.0,48447,12.285356251239222
2,-99.006,33.02,1.0,48447,2.7742869540704707
3,-99.268,33.124,1.0,48447,14.545659632584742
4,-99.009,33.129,1.0,48447,8.27430679304891
5,-99.401,33.229,1.0,48447,24.97999140714611
7,-99.012,33.237,1.0,48447,15.492969710111424
9,-99.145,33.343,1.0,48447,23.225712588112838
8,-99.274,33.341,0.98226404,48447,25.854934484683977
0,-94.864,33.018,1.0,48449,11.560514771886645
1,-95.118,33.239,0.9052813,48449,10.078232061586231
2,-94.858,33.235,1.0,48449,8.478603111210845
3,-95.115,33.348,0.09047961,48449,15.435702438550795
4,-94.855,33.343,1.0,48449,14.420227006083874
0,-100.603,31.136,1.0,48451,22.958850720012652
1,-100.477,31.141,1.0,48451,20.824265157953285
3,-100.608,31.245,1.0,48451,16.48623336340935
4,-100.355,31.253,1.0,48451,14.215689095576959
6,-100.486,31.357,1.0,48451,6.248468354761031
7,-100.36,31.361,1.0,48451,7.745193155035916
8,-100.233,31.365,1.0,48451,13.90939849166466
9,-100.618,31.461,1.0,48451,9.981397745791002
0,-98.064,30.326,1.0,48453,18.717202549220342
1,-97.939,30.327,1.0,48453,11.312223313351584
2,-97.439,30.438,1.0,48453,20.96868813174976
3,-98.066,30.542,0.41339004,48453,25.053763186678776
1,-101.866,31.088,1.0,48461,21.206184833103613
2,-101.872,31.196,1.0,48461,21.075120360653486
4,-102.005,31.298,1.0,48461,17.08970797922879
7,-101.885,31.412,1.0,48461,27.636099665787416
3,-102.258,31.286,0.52070117,48461,10.811860023175647
8,-101.892,31.52,0.33343953,48461,32.99992237424566
9,-102.279,31.61,0.21340173,48461,33.08174952995209
5,-102.265,31.394,0.16892982,48461,18.211523293628932
0,-99.897,29.105,1.0,48463,10.448932963581198
2,-99.651,29.112,1.0,48463,10.471019826133434
3,-99.901,29.213,1.0,48463,7.4211892082228195
4,-99.654,29.219,1.0,48463,7.508574879995963
5,-100.029,29.317,1.0,48463,16.68991476984908
6,-99.905,29.32,1.0,48463,10.522957536392553
7,-99.534,29.33,1.0,48463,16.732242153730294
8,-100.033,29.425,1.0,48463,21.102465674950512
0,-100.77,29.294,1.0,48465,8.492938946431861
1,-100.775,29.401,1.0,48465,6.672078182859183
2,-100.779,29.509,1.0,48465,11.302716547170727
3,-101.156,29.603,1.0,48465,23.069081614318122
4,-100.784,29.617,1.0,48465,17.918518798933256
5,-101.286,29.706,1.0,48465,33.625459366795944
6,-101.162,29.711,1.0,48465,28.936043762846346
7,-101.038,29.716,1.0,48465,25.607197456969313
0,-95.909,32.382,0.6406321,48467,12.179116700720012
1,-95.524,32.377,1.0,48467,23.334111072582115
2,-96.036,32.491,0.39187706,48467,10.950669802128427
3,-95.907,32.49,1.0,48467,5.1076177623180525
4,-95.775,32.706,0.02307713,48467,11.654848168197592
0,-97.061,28.606,0.12520206,48469,16.017490627747705
1,-96.939,28.606,0.5683255,48469,15.587833784711238
2,-97.184,28.821,0.83334917,48469,12.086557454139983
3,-96.938,28.929,1.0,48469,7.469695117402608
4,-96.815,28.929,0.6485909,48469,12.400695487041839
5,-97.062,29.036,1.0,48469,15.021373303932334
6,-96.938,29.036,1.0,48469,14.556654435819352
0,-95.681,30.647,0.23593676,48471,8.28053177057944
1,-95.805,30.756,1.0,48471,15.256328239069964
2,-95.679,30.755,1.0,48471,8.17693375426863
3,-95.803,30.865,1.0,48471,18.50398669109615
4,-95.677,30.863,0.9598085,48471,13.262585375823205
5,-95.551,30.862,0.29344082,48471,11.103156785310631
6,-95.549,30.97,1.0,48471,18.54377069773929
0,-96.064,30.111,0.9775955,48473,25.99114197681205
1,-96.063,30.219,1.0,48473,32.51918802062646
2,-95.938,30.218,1.0,48473,30.083234639407877
3,-95.813,30.216,1.0,48473,29.339150090623743
1,-102.771,31.369,1.0,48475,23.944901066475843
2,-103.286,31.449,1.0,48475,19.074027230151188
3,-103.159,31.456,1.0,48475,13.818711947333501
4,-103.033,31.463,1.0,48475,11.438116847054308
5,-102.779,31.477,1.0,48475,18.632961672934588
6,-103.421,31.55,1.0,48475,23.1006371120682
7,-103.168,31.564,1.0,48475,8.75806803655605
8,-102.787,31.585,1.0,48475,15.238857626441659
0,-96.438,30.221,0.8322179,48477,4.973027826257161
0,-99.473,27.288,1.0,48479,18.921200416643376
4,-99.355,27.398,1.0,48479,13.942747817706449
5,-99.234,27.401,1.0,48479,19.125962004342583
6,-98.872,27.408,1.0,48479,39.25872653784887
7,-99.358,27.506,1.0,48479,8.844155718518884
8,-99.237,27.508,1.0,48479,15.820900102718062
11,-98.874,27.515,1.0,48479,37.79071362466268
12,-99.361,27.613,1.0,48479,8.498588243201125
0,-96.322,29.142,1.0,48481,4.998154787424339
7,-95.949,29.355,1.0,48481,22.25010528724288
8,-96.319,29.465,1.0,48481,18.467821445869625
10,-96.194,29.572,1.0,48481,26.052855626636198
6,-96.196,29.357,0.94572663,48481,11.753664143322851
3,-96.568,29.251,0.89051497,48481,18.20640980343344
1,-96.198,29.141,0.8509542,48481,6.056562329155221
2,-96.075,29.14,0.6055467,48481,12.621695814842326
4,-100.003,35.39,1.0,48483,18.26980918292364
6,-100.141,35.495,1.0,48483,20.17035058604485
9,-100.012,35.607,1.0,48483,30.059006030763253
7,-100.007,35.498,0.99699455,48483,23.707716748961374
0,-100.265,35.274,0.89963543,48483,4.1773426174640775
5,-100.274,35.491,0.8401586,48483,19.064438390915022
1,-100.132,35.277,0.82036626,48483,7.729450441818194
8,-100.279,35.6,0.73369825,48483,26.578846487851344
0,-98.898,33.891,1.0,48485,21.231168940332797
1,-98.767,33.893,0.67833805,48485,13.707654464881628
2,-98.9,33.999,0.26458073,48485,22.22302772093401
3,-98.641,34.112,0.36888528,48485,15.508239271036613
1,-99.029,33.888,1.0,48487,23.72343595935086
3,-99.294,33.992,1.0,48487,10.750879936711366
6,-99.297,34.101,1.0,48487,3.2371707505921137
9,-99.435,34.315,1.0,48487,13.870377807328799
8,-99.3,34.209,0.9990737,48487,4.2113774163474655
0,-99.29,33.883,0.9898654,48487,18.267025998160864
4,-99.031,33.997,0.707634,48487,18.607142492950956
7,-99.034,34.106,0.6281306,48487,15.518135486421553
0,-97.656,26.352,1.0,48489,11.354641474994141
2,-97.896,26.457,1.0,48489,7.4935677620276016
3,-97.657,26.459,1.0,48489,7.519795988305861
4,-97.537,26.46,1.0,48489,14.904865857222214
5,-97.897,26.564,1.0,48489,9.59767148209749
6,-97.777,26.565,1.0,48489,6.134133319357465
7,-97.658,26.566,1.0,48489,9.628265084451805
8,-97.538,26.567,1.0,48489,16.070203915851884
0,-97.439,30.546,0.7782847,48491,13.492011222584015
1,-97.817,30.652,1.0,48491,12.532813360058592
2,-97.565,30.653,1.0,48491,10.501830976311009
3,-97.314,30.654,1.0,48491,22.629876298648806
4,-97.692,30.761,1.0,48491,16.204451878713815
5,-97.44,30.762,0.06399906,48491,20.98559318918739
6,-97.693,30.869,1.0,48491,23.621952270567366
0,-98.293,29.029,0.73926985,48493,11.126574684830725
1,-98.17,29.03,1.0,48493,7.932598110806729
2,-98.047,29.031,0.5484731,48493,10.620417772071345
3,-98.295,29.136,1.0,48493,7.879192363023767
4,-98.297,29.244,0.41326994,48493,10.484867368265503
5,-98.05,29.247,1.0,48493,9.880992873350367
6,-97.926,29.248,0.7581536,48493,16.093433461790312
7,-97.803,29.249,0.21367192,48493,23.022220555488968
2,-103.184,31.78,1.0,48495,7.418672676191198
3,-102.93,31.794,1.0,48495,10.409609273769142
4,-102.803,31.801,1.0,48495,17.411189414672325
5,-103.193,31.888,1.0,48495,6.362016720987527
6,-102.938,31.902,1.0,48495,9.66131742043236
7,-102.811,31.909,1.0,48495,16.972168930515394
8,-102.946,32.011,1.0,48495,13.820846800198309
9,-102.819,32.017,1.0,48495,19.600620368493082
0,-97.841,33.035,0.057610035,48497,19.744704825176598
1,-97.712,33.036,0.91585726,48497,14.969952652702661
2,-97.454,33.254,0.2299174,48497,7.963350363735257
0,-95.257,32.807,1.0,48499,16.958472006965426
1,-95.255,32.916,0.7116967,48499,22.655494227274787
0,-98.877,33.022,1.0,48503,18.204645284097662
1,-98.618,33.026,1.0,48503,5.712176952603544
2,-98.489,33.028,1.0,48503,7.239220506927195
3,-98.879,33.131,1.0,48503,17.57798218482535
4,-98.752,33.241,0.091947496,48503,13.927296104752461
5,-98.625,33.352,1.0,48503,17.46389985403347
6,-98.495,33.354,0.058730483,48503,18.038133825404348
0,-99.097,26.761,1.0,48505,14.067702491770577
2,-99.22,26.866,1.0,48505,3.5804335795144233
3,-99.1,26.868,1.0,48505,10.233073022506494
4,-98.98,26.87,1.0,48505,17.504661173332728
5,-99.343,26.97,1.0,48505,6.8566712623131085
6,-99.223,26.973,1.0,48505,5.389811795820489
7,-99.103,26.975,1.0,48505,10.961127070982277
8,-98.983,26.977,1.0,48505,17.914805656487644
0,-99.76,28.678,1.0,48507,4.092023190034344
1,-100.009,28.779,1.0,48507,12.670939194767117
2,-99.886,28.782,1.0,48507,7.266326865023607
3,-99.518,28.792,1.0,48507,19.939798509245055
4,-100.013,28.886,1.0,48507,17.598297131339887
5,-99.767,28.893,1.0,48507,14.374758079339935
6,-99.644,28.896,1.0,48507,17.926092321068747
7,-99.521,28.899,1.0,48507,23.398523974535713
